LoadSaveMenuInfo	080AD368	thumb	savemenu_080AD3FC
gPlaySt	0202BCEC	data	savemenu_080AD3FC
StartItemHelpBox	0808B0EC	thumb	savemenu_080AD3FC
PutChapterTitleBG	0808B93C	thumb	savemenu_080AD3FC
WMLoc_GetChapterId	080C03E0	thumb	savemenu_080AD3FC
GetChapterIndexOnWmNode	080C2030	thumb	savemenu_080AD3FC
InitSaveMenuHelpTextSt	080AF1E0	thumb	savemenu_080AD3FC
gBmSt	0202BCAC	data	savemenu_080AD3FC
gBgConfig_SaveMenu	08A9CF7C	data	savemenu_080AD3FC
LoadUiFrameGraphics	0804F8F4	thumb	savemenu_080AD3FC
LoadObjUIGfx	0801569C	thumb	savemenu_080AD3FC
SaveMenuInitSaveSlotData	080B06C8	thumb	savemenu_080AD3FC
StartSaveDraw	080AFDD4	thumb	savemenu_080AD3FC
Pal_SaveMenuBG	08AA2D34	data	savemenu_080AD3FC
Img_SaveMenuBG	08A9E5C0	data	savemenu_080AD3FC
Tsa_SaveMenuBG	08AA2E34	data	savemenu_080AD3FC
Pal_MainMenuBgFog	08AA3840	data	savemenu_080AD3FC
Img_MainMenuBgFog	08AA32E8	data	savemenu_080AD3FC
gMenuMainObjs_5	08AAA3CC	data	savemenu_080AD3FC
gEndingTmScratchA	020007A0	data	savemenu_080AD3FC
gSinLookup	080DC15C	data	savemenu_080AD3FC
InitSaveMenuChoice	080B0354	thumb	savemenu_080AD3FC
SaveMenuGetValidMenuAmt	080B09F8	thumb	savemenu_080AD3FC
ReadLastGameSaveId	080A97E4	thumb	savemenu_080AD3FC
SaveMenuModifySaveSlot	080B0444	thumb	savemenu_080AD3FC
StartBgmVolumeChange	08002680	thumb	savemenu_080AD3FC
gPlaySt	0202BCEC	data	savemenu_080AE774
StartHelpBoxExt_Unk	0808B1F4	thumb	savemenu_080AE774
StartBgmVolumeChange	08002680	thumb	savemenu_080AD244
gPlaySt	0202BCEC	data	savemenu_080ADCA4
SaveMenuTryMoveSaveSlotCursor	080B04B4	thumb	savemenu_080ADCA4
CopyGameSave	080A984C	thumb	savemenu_080ADCA4
SaveMenuDrawSubSelBox	080B02F8	thumb	savemenu_080ADCA4
SaveMenuHandleHelpBox	080AD2F8	thumb	savemenu_080ADCA4
SaveMenu_NewGame	080AD244	thumb	savemenu_080ADCA4
SaveMenuWriteNewGame	080ADC68	thumb	savemenu_080ADCA4
InvalidateGameSave	080A980C	thumb	savemenu_080ADCA4
WriteGameSave	080A9A28	thumb	savemenu_080ADCA4
StartSqMask	080B0664	thumb	savemenu_080AEA6C
ChangeBgm	08002938	thumb	savemenu_080AEB54
gBmSt	0202BCAC	data	savemenu_080AEFDC
