StartEndingBattleText	080BBEE8	thumb	CharacterEnding_StartBattleDisplayText
gProcScr_CharacterEndings	08AC0CD0	data	StartCharacterEndings
gProcScr_FinScreen	08AC0F10	data	StartFinScreen
gProcScr_EndingTurnRecord	08AC1038	data	StartEndingTurnRecordScreen
gProcScr_EndingBattleDisplay_Solo	08AC0C58	data	StartSoloEndingBattleDisplay
gProcScr_EndingBattleDisplay_Paired	08AC0C78	data	StartPairedEndingBattleDisplay
gProcScr_EndingBattleDisplay_Text	08AC0CB0	data	StartEndingBattleText
SetFacePosition	0800651C	thumb	SoloEndingBattleDisp_Loop
PutEndingBattleDisplayBg	080BB3DC	thumb	SoloEndingBattleDisp_Loop
gCharEndingSlideOffsetLut	08AC0C44	data	SoloEndingBattleDisp_Loop
gpCharacterEndingTexts	08AC0B90	data	InitCharacterEndingText
gpTurnRecordTexts	08AC0EDC	data	TurnRecord_SetupText
Sprite_EndingDetails_0	08AC0DA8	data	EndingDetails_PutSprites
Sprite_EndingDetails_7	08AC0E1C	data	EndingDetails_PutSprites
Sprite_EndingDetails_1	08AC0DC8	data	EndingDetails_PutSprites
Sprite_EndingDetails_2	08AC0DD6	data	EndingDetails_PutSprites
Sprite_EndingDetails_4	08AC0DF2	data	EndingDetails_PutSprites
Sprite_EndingDetails_6	08AC0E0E	data	EndingDetails_PutSprites
SpriteArray_EndingDetails_0	08AC0E8C	data	EndingDetails_PutSprites
SpriteArray_EndingDetails_1	08AC0EA4	data	EndingDetails_PutSprites
Sprite_EndingDetails_5	08AC0E00	data	EndingDetails_PutSprites
Sprite_EndingDetails_3	08AC0DE4	data	EndingDetails_PutSprites
