gProcScr_SoundRoom_DrawSprites	08A9E498	data	DrawSoundRoomSprites
gProcScr_SoundRoomUi	08A9E4D0	data	StartSoundRoomScreen
EndMuralBackground	08089078	thumb	SoundRoomUi_OnEnd
gProcScr_VolumeGraphBuffer	08A9E270	data	SoundRoomUi_OnEnd
gProcScr_SoundRoomSongChange	08A9E24C	data	PlayNextShuffledSong
gSoundRoomShuffleBuffer	08A9E248	data	PlayNextShuffledSong
gUnk_SoundRoom_0	0201F148	data	SoundRoom_DrawCompletionPercent
SoundRoom_PutHandCursor	080B3F70	thumb	SoundRoomUi_Loop_MainUiSlideIn
SoundRoom_UpdateScrollBar	080B3F58	thumb	SoundRoomUi_Loop_MainUiSlideIn
gSprite_MusicPlayer_Time	08A9E40E	data	DrawMusicPlayerTime
gSpriteArray_MusicPlayer_TimeNumbers	08A9E470	data	DrawMusicPlayerTime
gSprite_MusicPlayer_Colon	08A9E416	data	DrawMusicPlayerTime
SoundRoom_DrawSongTitleSprites	080B4CA0	thumb	SoundRoom_DrawSprites_Loop
DrawMusicPlayerTime	080B4E58	thumb	SoundRoom_DrawSprites_Loop
SoundRoom_DrawVolumeGraphSprites	080B4E1C	thumb	SoundRoom_DrawSprites_Loop
gSprite_RandomModeBanner	08A9E3D2	data	SoundRoom_DrawSprites_Loop
gSprite_MusicPlayer_SeekBar	08A9E3F2	data	SoundRoom_DrawSprites_Loop
gSprite_MusicPlayer_SeekBarIndicator	08A9E406	data	SoundRoom_DrawSprites_Loop
gSprite_SoundRoom_AButtonPlay	08A9E3A8	data	SoundRoom_DrawSprites_Loop
gSprite_SoundRoom_StartButtonStop	08A9E3B6	data	SoundRoom_DrawSprites_Loop
gSprite_SoundRoom_SelectButtonRandom	08A9E3C4	data	SoundRoom_DrawSprites_Loop
SoundRoom_GetScrollDirection	080B3F98	thumb	SoundRoomUi_Loop_MainKeyHandler
SoundRoom_DrawSongList	080B3FE8	thumb	SoundRoomUi_Loop_MainKeyHandler
StopSoundRoomSong	080B4460	thumb	SoundRoomUi_Loop_MainKeyHandler
StartSoundRoomSong	082D5630	thumb	SoundRoomUi_Loop_MainKeyHandler
