SetHelpBoxInitPosition	0808B528	thumb	statscreen_0808B128
ResetHelpBoxInitSize	0808B54C	thumb	statscreen_0808B128
gProcScr_HelpBox	08A72B50	data	statscreen_0808B128
ApplyHelpBoxContentSize	0808B438	thumb	statscreen_0808B128
ApplyHelpBoxPosition	0808B49C	thumb	statscreen_0808B128
sLastHbi	0203E780	data	statscreen_0808B128
GetUiHandPrevDisplayX	0804F5F8	thumb	statscreen_0808B128
GetUiHandPrevDisplayY	0804F604	thumb	statscreen_0808B128
GetUnitTotalSupportLevel	080281F8	thumb	statscreen_0808AEA0
TryRelocateHbDown	0808B610	thumb	statscreen_0808AEA0
gStatScreen	02003BFC	data	statscreen_0808AEA0
TryRelocateHbUp	0808B5E0	thumb	statscreen_0808AEA0
DisplayHelpBoxObj	0808BC90	thumb	statscreen_0808AEA0
gProcScr_HelpPromptSpr	08A72BD8	data	statscreen_0808AEA0
gPlaySt	0202BCEC	data	statscreen_0808AEA0
ResetHelpBoxInitSize	0808B54C	thumb	statscreen_0808AFF0
SetHelpBoxInitPosition	0808B528	thumb	statscreen_0808AFF0
gProcScr_HelpPromptSpr	08A72BD8	data	statscreen_0808AFF0
gPlaySt	0202BCEC	data	statscreen_0808AFF0
GetUiHandPrevDisplayX	0804F5F8	thumb	statscreen_0808B0A0
GetUiHandPrevDisplayY	0804F604	thumb	statscreen_0808B0A0
StartHelpBoxExt	0808B128	thumb	statscreen_0808B0A0
sMutableHbi	0203E764	data	statscreen_0808B0A0
sHbOrigin	0203E784	data	statscreen_0808B0A0
