DisplayFrozenUiHand	0804F5D4	thumb	bmtrade_0802DC10
gTradeItemDisplayTileLocation	085C3FBC	data	bmtrade_0802DC10
CheckTradeTutorial	08085B30	thumb	bmtrade_0802DC10
ProcScr_TradeMenu	085C3FFC	data	bmtrade_0802DC10
gpTradeMenuProc	0203A60C	data	bmtrade_0802DC10
ProcScr_TradeMenu_TutorialHandCursor	085C40D4	data	bmtrade_0802DC10
ProcScr_TradeMenu_DoubleTutorialHandCursor	085C40EC	data	bmtrade_0802DC10
gTradeMenuText	0200278C	data	bmtrade_0802D3AC
TradeMenu_RefreshItemText	0802D3E0	thumb	bmtrade_0802D520
StartSysBrownBox	080B261C	thumb	bmtrade_0802D218
EnableSysBrownBox	080B269C	thumb	bmtrade_0802D218
ClearUiItemHover	0804F698	thumb	bmtrade_0802D2F8
DrawUiItemHover	0804F634	thumb	bmtrade_0802D2F8
TradeMenu_UpdateTutorial	0802DE40	thumb	bmtrade_0802D76C
TradeMenu_UpdateSelection	0802D520	thumb	bmtrade_0802D76C
ProcScr_TradeMenu_HelpBox	085C40B4	data	bmtrade_0802D76C
TradeMenu_ApplyItemSwap	0802D664	thumb	bmtrade_0802D8B8
