CallRetreatPromptEvent	0800D618	thumb	bmmenu_08024C7C
WeaponSelectMenu_IsAvailable	08022C6C	thumb	bmmenu_0802339C
CanUnitUseItem	0802881C	thumb	bmmenu_0802339C
GetItemCantUseMsgid	08028BB8	thumb	bmmenu_08023734
MenuFrozenHelpBox	080502F4	thumb	bmmenu_08023734
gActionData	0203A954	data	bmmenu_08023734
ClearBg0Bg1	0804F610	thumb	bmmenu_08023734
DoItemUse	08028E0C	thumb	bmmenu_08023734
EndAllMenus	0804FCAC	thumb	bmmenu_08023734
gPlaySt	0202BCEC	data	bmmenu_08023734
ItemSelectMenu_Teardown	080234FC	thumb	bmmenu_080237FC
TradeCommandEffect	08022F50	thumb	bmmenu_080237FC
gBmSt	0202BCAC	data	bmmenu_080237FC
gActionData	0203A954	data	bmmenu_080237FC
StartBmSupply	080A0DD8	thumb	bmmenu_08023F74
gActionData	0203A954	data	bmmenu_08023F74
ResetIconGraphics	080034D0	thumb	bmmenu_08024218
GetUnitPortraitId	08018FCC	thumb	bmmenu_08024218
PutFace80x72_Core	08005BA8	thumb	bmmenu_08024218
gActionData	0203A954	data	bmmenu_08024218
gStealItemMenuDef	085C5568	data	bmmenu_08024218
gBattleForecast_2	085C926C	data	bmmenu_08024218
RideBallista	08037ACC	thumb	bmmenu_080248D0
gActionData	0203A954	data	bmmenu_080248D0
gBmSt	0202BCAC	data	bmmenu_08024A5C
